ride_id,travel_from,max_capacity,year,month,day,day_of_week,hour,minute,tickets
10747,Homa Bay,49,2018,2,17,5,7,4,11
10748,Sirare,49,2018,2,17,5,7,0,6
10749,Kijauri,11,2018,2,17,5,6,10,1
10751,Rongo,49,2018,2,17,5,7,5,1
10752,Nyachenge,49,2018,2,17,5,7,4,1
10761,Kisii,11,2017,12,20,2,7,9,6
10762,Rongo,49,2018,2,18,6,7,10,2
10763,Homa Bay,49,2018,2,18,6,7,9,31
10764,Migori,49,2018,2,18,6,7,12,31
10765,Awendo,49,2018,2,18,6,7,8,9
10766,Kisii,11,2017,12,20,2,7,0,11
10767,Homa Bay,49,2018,2,18,6,7,4,16
10768,Migori,49,2018,2,18,6,7,15,21
10769,Migori,49,2018,2,18,6,7,8,17
10770,Kehancha,49,2018,2,18,6,7,8,18
10771,Kisii,49,2017,12,20,2,19,4,7
10772,Kisii,11,2017,12,20,2,6,50,6
10773,Sirare,49,2018,2,18,6,19,7,7
10774,Kehancha,49,2018,2,18,6,7,13,10
10775,Kisii,11,2017,12,20,2,6,40,11
10776,Kisii,11,2017,12,20,2,6,30,10
10777,Kisii,49,2017,12,20,2,7,7,5
10778,Kisii,11,2017,12,20,2,6,20,4
10779,Kisii,11,2017,12,20,2,6,10,1
10780,Kisii,11,2017,12,20,2,6,0,2
10781,Rongo,49,2018,2,18,6,7,5,9
10782,Kisii,11,2017,12,20,2,5,0,6
10783,Kisii,11,2017,12,20,2,5,20,10
10784,Kisii,11,2017,12,20,2,5,10,7
10787,Kisii,49,2017,12,19,1,7,6,27
10788,Kisii,11,2017,12,19,1,10,40,1
10789,Kisii,11,2017,12,19,1,6,30,10
10790,Kisii,11,2017,12,19,1,10,20,10
10791,Kisii,49,2017,12,19,1,19,4,15
10792,Kisii,11,2017,12,19,1,10,10,11
10793,Kisii,11,2017,12,19,1,10,0,11
10794,Kijauri,49,2018,2,18,6,7,6,7
10795,Kisii,49,2017,12,19,1,7,10,3
10796,Rongo,49,2018,2,18,6,7,8,1
10797,Kisii,49,2017,12,19,1,7,14,5
10798,Kisii,11,2017,12,19,1,9,50,11
10799,Kisii,11,2017,12,19,1,9,40,11
10800,Kisii,11,2017,12,19,1,9,30,11
10801,Kisii,11,2017,12,19,1,9,20,7
10802,Kisii,11,2017,12,19,1,9,10,6
10803,Kisii,49,2017,12,19,1,7,7,11
10804,Kisii,11,2017,12,19,1,9,0,9
10805,Kisii,11,2017,12,19,1,8,50,11
10806,Kisii,11,2017,12,19,1,8,40,11
10807,Kisii,11,2017,12,19,1,8,30,11
10808,Kisii,11,2017,12,19,1,8,20,11
10809,Kisii,11,2017,12,19,1,8,10,11
10810,Kisii,11,2017,12,19,1,8,0,11
10811,Kisii,11,2017,12,19,1,7,50,11
10812,Kisii,49,2017,12,19,1,19,5,18
10813,Kijauri,11,2018,2,18,6,6,50,1
10814,Nyachenge,49,2018,2,18,6,7,5,1
10815,Rongo,49,2018,2,18,6,7,14,1
10816,Homa Bay,49,2018,2,18,6,7,11,4
10817,Rongo,49,2018,2,18,6,7,4,11
10818,Sirare,49,2018,2,18,6,7,0,9
10819,Kijauri,11,2018,2,18,6,6,20,2
10820,Homa Bay,49,2018,2,18,6,7,10,2
10821,Rongo,49,2018,2,18,6,7,9,3
10830,Kisii,11,2017,12,19,1,7,40,11
10831,Rongo,49,2018,2,19,0,7,5,17
10832,Nyachenge,49,2018,2,19,0,7,5,5
10833,Rongo,49,2018,2,19,0,7,15,4
10834,Sirare,49,2018,2,19,0,19,7,49
10835,Kehancha,49,2018,2,19,0,7,8,9
10836,Migori,49,2018,2,19,0,7,8,22
10837,Awendo,49,2018,2,19,0,7,8,16
10838,Homa Bay,49,2018,2,19,0,7,10,4
10839,Homa Bay,49,2018,2,19,0,7,9,31
10840,Migori,49,2018,2,19,0,7,12,36
10841,Rongo,49,2018,2,19,0,7,4,10
10842,Rongo,49,2018,2,19,0,7,13,1
10843,Rongo,49,2018,2,19,0,7,9,4
10844,Homa Bay,49,2018,2,19,0,7,11,3
10845,Kisii,11,2017,12,19,1,7,30,11
10846,Kisii,49,2017,12,19,1,19,3,23
10847,Kisii,11,2017,12,19,1,7,20,12
10848,Kisii,11,2017,12,19,1,7,9,11
10849,Kisii,49,2017,12,19,1,7,2,1
10850,Kisii,11,2017,12,19,1,7,0,10
10851,Kisii,11,2017,12,19,1,6,50,11
10852,Kisii,11,2017,12,19,1,6,40,11
10853,Kisii,11,2017,12,19,1,5,0,3
10854,Kisii,11,2017,12,19,1,5,20,1
10857,Kisii,11,2017,12,18,0,10,50,1
10858,Kisii,11,2017,12,18,0,10,40,5
10859,Kisii,49,2017,12,18,0,7,5,1
10860,Kisii,49,2017,12,18,0,19,3,10
10861,Kisii,49,2017,12,18,0,7,7,35
10862,Kisii,11,2017,12,18,0,10,30,10
10863,Kisii,11,2017,12,18,0,10,20,11
10864,Kijauri,49,2018,2,19,0,7,6,2
10865,Kisii,11,2017,12,18,0,10,10,11
10866,Kisii,49,2017,12,18,0,7,10,1
10867,Kisii,11,2017,12,18,0,10,0,11
10868,Kisii,11,2017,12,18,0,9,50,11
10869,Kisii,11,2017,12,18,0,9,40,11
10870,Kisii,11,2017,12,18,0,9,30,11
10871,Keroka,49,2018,2,19,0,7,6,1
10872,Kisii,11,2017,12,18,0,9,20,11
10873,Kisii,11,2017,12,18,0,9,10,11
10874,Kisii,11,2017,12,18,0,9,0,11
10875,Homa Bay,49,2018,2,19,0,7,4,13
10876,Rongo,49,2018,2,19,0,7,8,2
10877,Migori,49,2018,2,19,0,7,15,5
10878,Sirare,49,2018,2,19,0,7,0,4
10879,Kijauri,11,2018,2,19,0,5,30,1
10880,Kijauri,11,2018,2,19,0,5,0,1
10881,Kehancha,49,2018,2,19,0,7,13,1
10883,Kisii,49,2017,12,18,0,7,6,5
10888,Kisii,11,2017,12,18,0,8,50,11
10891,Kisii,11,2017,12,18,0,8,40,11
10892,Kisii,11,2017,12,18,0,5,0,2
10893,Kijauri,11,2018,2,19,0,5,20,1
10895,Kisii,11,2017,12,18,0,8,30,11
10896,Nyachenge,49,2018,2,20,1,7,4,1
10897,Sirare,49,2018,2,20,1,19,7,47
10898,Homa Bay,49,2018,2,20,1,7,10,2
10899,Homa Bay,49,2018,2,20,1,7,9,32
10900,Homa Bay,49,2018,2,20,1,7,4,15
10901,Migori,49,2018,2,20,1,7,12,19
10902,Rongo,49,2018,2,20,1,7,5,12
10903,Kehancha,49,2018,2,20,1,7,8,7
10904,Awendo,49,2018,2,20,1,7,8,17
10905,Kisii,11,2017,12,18,0,8,20,8
10906,Kijauri,49,2018,2,20,1,7,6,2
10907,Kisii,11,2017,12,18,0,8,0,11
10908,Kisii,11,2017,12,18,0,8,10,6
10909,Kehancha,49,2018,2,20,1,7,13,8
10910,Kisii,49,2017,12,18,0,19,6,19
10911,Migori,49,2018,2,20,1,7,15,7
10912,Kisii,11,2017,12,18,0,7,50,11
10913,Kisii,11,2017,12,18,0,7,40,8
10914,Rongo,49,2018,2,20,1,7,9,3
10915,Rongo,49,2018,2,20,1,7,10,1
10916,Migori,49,2018,2,20,1,7,8,7
10917,Rongo,49,2018,2,20,1,7,14,2
10918,Kisii,11,2017,12,18,0,7,30,10
10919,Kisii,11,2017,12,18,0,7,20,11
10920,Kisii,49,2017,12,18,0,19,5,4
10921,Kisii,11,2017,12,18,0,7,9,11
10922,Keroka,49,2018,2,20,1,7,6,1
10923,Kisii,49,2017,12,18,0,19,4,9
10924,Kisii,11,2017,12,18,0,7,0,11
10925,Kisii,11,2017,12,18,0,6,50,11
10926,Kisii,11,2017,12,18,0,6,40,10
10927,Kisii,11,2017,12,18,0,6,30,9
10928,Kisii,11,2017,12,18,0,5,20,1
10929,Kisii,11,2017,12,18,0,6,0,11
10930,Rongo,49,2018,2,20,1,7,15,1
10931,Kisii,11,2017,12,18,0,5,50,11
10932,Kisii,11,2017,12,18,0,5,40,11
10933,Rongo,49,2018,2,20,1,7,4,5
10934,Homa Bay,49,2018,2,20,1,7,11,3
10935,Kisii,49,2017,12,18,0,7,4,1
10938,Sirare,49,2018,2,20,1,7,0,7
10939,Keroka,11,2018,2,20,1,8,0,1
10940,Nyachenge,49,2018,2,20,1,7,14,1
10949,Kisii,11,2017,12,17,6,8,10,1
10950,Kisii,11,2017,12,17,6,11,7,3
10951,Kisii,11,2017,12,17,6,11,6,7
10952,Kisii,11,2017,12,17,6,11,5,4
10953,Kisii,49,2017,12,17,6,7,6,21
10954,Kisii,11,2017,12,17,6,11,4,10
10955,Migori,49,2018,2,21,2,7,12,33
10956,Keroka,49,2018,2,21,2,7,6,1
10957,Rongo,49,2018,2,21,2,7,4,6
10958,Migori,49,2018,2,21,2,7,8,10
10959,Rongo,49,2018,2,21,2,7,13,2
10960,Sirare,49,2018,2,21,2,19,7,33
10961,Homa Bay,49,2018,2,21,2,7,10,2
10962,Kijauri,49,2018,2,21,2,7,6,3
10963,Homa Bay,49,2018,2,21,2,7,9,28
10964,Awendo,49,2018,2,21,2,7,8,19
10965,Rongo,49,2018,2,21,2,7,5,19
10966,Kehancha,49,2018,2,21,2,7,13,10
10967,Kisii,11,2017,12,17,6,11,3,11
10968,Migori,49,2018,2,21,2,7,15,6
10969,Kisii,11,2017,12,17,6,11,2,11
10970,Kijauri,11,2018,2,21,2,10,30,1
10971,Kisii,11,2017,12,17,6,11,0,11
10972,Rongo,49,2018,2,21,2,7,9,1
10973,Kisii,49,2017,12,17,6,19,3,10
10974,Kisii,11,2017,12,17,6,10,59,11
10975,Kisii,11,2017,12,17,6,10,58,9
10976,Kisii,11,2017,12,17,6,10,57,1
10977,Kisii,11,2017,12,17,6,10,56,11
10978,Kijauri,11,2018,2,21,2,9,20,2
10979,Kisii,11,2017,12,17,6,10,55,11
10980,Kijauri,11,2018,2,21,2,9,10,2
10981,Kisii,11,2017,12,17,6,10,54,11
10982,Kisii,11,2017,12,17,6,10,53,11
10983,Homa Bay,49,2018,2,21,2,7,4,12
10984,Kisii,11,2017,12,17,6,10,52,11
10985,Kisii,11,2017,12,17,6,10,51,11
10986,Kisii,11,2017,12,17,6,10,50,11
10987,Kisii,11,2017,12,17,6,10,40,11
10988,Kijauri,11,2018,2,21,2,8,0,3
10989,Kisii,11,2017,12,17,6,10,30,11
10990,Kisii,11,2017,12,17,6,10,20,11
10991,Keroka,49,2018,2,21,2,7,4,1
10992,Kisii,11,2017,12,17,6,10,10,11
10993,Kisii,11,2017,12,17,6,10,0,11
10994,Kisii,49,2017,12,17,6,19,6,31
10995,Kijauri,49,2018,2,21,2,7,7,2
10996,Sirare,49,2018,2,21,2,7,0,4
10997,Kijauri,11,2018,2,21,2,6,50,1
10998,Kijauri,11,2018,2,21,2,7,9,1
10999,Kisii,11,2017,12,17,6,9,50,7
11000,Kijauri,11,2018,2,21,2,7,0,2
11001,Kisii,11,2017,12,17,6,9,40,11
11002,Kisii,11,2017,12,17,6,9,30,8
11003,Nyachenge,49,2018,2,21,2,7,4,1
11004,Kijauri,11,2018,2,21,2,6,20,1
11005,Rongo,49,2018,2,21,2,7,14,1
11006,Kehancha,49,2018,2,21,2,7,8,3
11007,Kijauri,11,2018,2,21,2,6,0,1
11014,Kisii,11,2017,12,17,6,9,20,10
11016,Kisii,11,2017,12,17,6,9,10,9
11017,Kisii,11,2017,12,17,6,9,0,8
11018,Rongo,49,2018,2,22,3,7,14,4
11019,Sirare,49,2018,2,22,3,19,7,46
11020,Homa Bay,49,2018,2,22,3,7,9,29
11021,Kijauri,49,2018,2,22,3,7,6,2
11022,Awendo,49,2018,2,22,3,7,8,14
11023,Migori,49,2018,2,22,3,7,8,15
11024,Rongo,49,2018,2,22,3,7,5,20
11025,Homa Bay,49,2018,2,22,3,7,11,6
11026,Migori,49,2018,2,22,3,7,12,28
11027,Kehancha,49,2018,2,22,3,7,8,12
11028,Rongo,49,2018,2,22,3,7,13,2
11029,Kisii,11,2017,12,17,6,8,50,9
11030,Keroka,49,2018,2,22,3,7,6,1
11031,Kisii,49,2017,12,17,6,19,5,8
11032,Kisii,11,2017,12,17,6,8,30,9
11033,Kisii,11,2017,12,17,6,8,40,9
11034,Keroka,11,2018,2,22,3,8,20,1
11035,Rongo,49,2018,2,22,3,7,15,3
11036,Kisii,49,2017,12,17,6,19,4,7
11037,Kisii,11,2017,12,17,6,8,0,7
11038,Kisii,11,2017,12,17,6,7,50,10
11039,Nyachenge,49,2018,2,22,3,7,4,1
11040,Rongo,49,2018,2,22,3,7,4,5
11041,Kisii,11,2017,12,17,6,7,40,8
11042,Kisii,11,2017,12,17,6,7,30,10
11043,Rongo,49,2018,2,22,3,7,0,1
11044,Kisii,49,2017,12,17,6,7,7,24
11045,Rongo,49,2018,2,22,3,7,9,4
11046,Kisii,11,2017,12,17,6,7,20,9
11047,Kisii,11,2017,12,17,6,7,9,11
11048,Kehancha,49,2018,2,22,3,7,13,1
11049,Kisii,11,2017,12,17,6,7,0,7
11050,Kisii,11,2017,12,17,6,6,50,10
11051,Kisii,11,2017,12,17,6,6,40,9
11052,Kisii,11,2017,12,17,6,6,30,10
11053,Kijauri,11,2018,2,22,3,5,0,1
11054,Kijauri,49,2018,2,22,3,7,2,1
11055,Kisii,11,2017,12,17,6,6,0,2
11056,Kisii,11,2017,12,17,6,5,30,2
11057,Kisii,11,2017,12,17,6,5,0,1
11058,Kisii,49,2017,12,17,6,7,14,1
11061,Homa Bay,49,2018,2,22,3,7,4,15
11062,Kijauri,11,2018,2,22,3,6,10,1
11063,Migori,49,2018,2,22,3,7,15,6
11064,Kijauri,11,2018,2,22,3,5,50,2
11065,Kijauri,11,2018,2,22,3,5,30,1
11066,Sirare,49,2018,2,22,3,7,0,4
11067,Kijauri,11,2018,2,22,3,5,10,1
11074,Kisii,49,2017,12,16,5,7,7,1
11075,Kisii,49,2017,12,16,5,7,5,1
11077,Kisii,11,2017,12,16,5,10,53,8
11078,Kisii,11,2017,12,16,5,5,20,2
11080,Kisii,11,2017,12,16,5,10,52,7
11081,Kisii,11,2017,12,16,5,10,51,9
11082,Kisii,11,2017,12,16,5,10,40,10
11083,Kisii,11,2017,12,16,5,10,50,9
11084,Awendo,49,2018,2,23,4,7,15,7
11085,Nyachenge,49,2018,2,23,4,7,4,2
11086,Rongo,49,2018,2,23,4,7,4,2
11087,Sirare,49,2018,2,23,4,19,7,46
11088,Sirare,49,2018,2,23,4,7,0,2
11089,Homa Bay,49,2018,2,23,4,7,10,1
11090,Homa Bay,49,2018,2,23,4,7,9,21
11091,Nyachenge,49,2018,2,23,4,7,14,5
11092,Rongo,49,2018,2,23,4,7,5,8
11093,Migori,49,2018,2,23,4,7,15,26
11094,Homa Bay,49,2018,2,23,4,7,11,2
11095,Migori,49,2018,2,23,4,7,8,27
11096,Awendo,49,2018,2,23,4,7,8,17
11097,Migori,49,2018,2,23,4,7,12,19
11098,Kehancha,49,2018,2,23,4,7,13,6
11099,Kisii,11,2017,12,16,5,10,30,8
11100,Kisii,11,2017,12,16,5,10,20,6
11101,Kisii,49,2017,12,16,5,7,6,4
11102,Kisii,11,2017,12,16,5,9,20,2
11103,Kisii,11,2017,12,16,5,8,40,1
11104,Kisii,11,2017,12,16,5,5,50,1
11105,Kisii,11,2017,12,16,5,6,0,1
11106,Kisii,11,2017,12,16,5,5,0,1
11109,Kisii,11,2017,12,15,4,11,3,1
11110,Kisii,49,2017,12,15,4,7,6,25
11111,Kisii,49,2017,12,15,4,7,7,17
11112,Kisii,11,2017,12,15,4,10,58,10
11113,Kisii,11,2017,12,15,4,11,0,8
11114,Kisii,11,2017,12,15,4,10,59,11
11115,Kisii,11,2017,12,15,4,10,57,7
11116,Kehancha,49,2018,2,23,4,7,8,5
11117,Kisii,11,2017,12,15,4,10,56,11
11118,Kisii,11,2017,12,15,4,10,55,10
11119,Kisii,49,2017,12,15,4,7,2,2
11120,Kisii,11,2017,12,15,4,10,50,1
11121,Kisii,11,2017,12,15,4,10,40,1
11122,Kisii,49,2017,12,15,4,19,4,12
11123,Kisii,11,2017,12,15,4,9,50,8
11124,Kisii,11,2017,12,15,4,10,0,2
11125,Kisii,11,2017,12,15,4,9,40,10
11126,Kisii,11,2017,12,15,4,9,30,11
11127,Kisii,11,2017,12,15,4,9,20,11
11128,Kijauri,49,2018,2,23,4,7,6,1
11129,Kisii,11,2017,12,15,4,9,0,11
11130,Kisii,11,2017,12,15,4,9,10,3
11131,Kisii,11,2017,12,15,4,8,40,8
11132,Kisii,11,2017,12,15,4,8,30,10
11133,Kisii,11,2017,12,15,4,8,50,11
11134,Kisii,49,2017,12,15,4,19,6,24
11135,Kisii,11,2017,12,15,4,8,20,9
11136,Kisii,11,2017,12,15,4,8,10,11
11137,Kisii,49,2017,12,15,4,19,3,21
11138,Rongo,49,2018,2,23,4,7,14,9
11139,Homa Bay,49,2018,2,23,4,7,4,27
11140,Kisii,11,2017,12,15,4,8,0,11
11141,Rongo,49,2018,2,23,4,7,9,1
11150,Kisii,11,2017,12,15,4,7,50,11
11151,Kisii,49,2017,12,15,4,7,4,2
11152,Rongo,49,2018,2,24,5,7,4,4
11153,Sirare,49,2018,2,24,5,19,7,16
11154,Awendo,49,2018,2,24,5,7,0,7
11155,Migori,49,2018,2,24,5,7,12,18
11156,Homa Bay,49,2018,2,24,5,7,4,3
11157,Migori,49,2018,2,24,5,7,0,5
11158,Homa Bay,49,2018,2,24,5,7,9,22
11159,Nyachenge,49,2018,2,24,5,7,4,2
11160,Kehancha,49,2018,2,24,5,7,13,11
11161,Awendo,49,2018,2,24,5,7,15,6
11162,Kijauri,49,2018,2,24,5,7,6,2
11163,Homa Bay,49,2018,2,24,5,7,10,1
11164,Kijauri,49,2018,2,24,5,7,4,2
11165,Migori,49,2018,2,24,5,7,15,43
11166,Awendo,49,2018,2,24,5,7,13,1
11167,Keroka,49,2018,2,24,5,7,6,2
11168,Keroka,11,2018,2,24,5,6,40,1
11169,Migori,49,2018,2,24,5,7,8,9
11170,Awendo,49,2018,2,24,5,7,8,32
11171,Nyachenge,49,2018,2,24,5,7,5,4
11172,Kehancha,49,2018,2,24,5,7,8,8
11173,Nyachenge,49,2018,2,24,5,7,14,1
11174,Sirare,49,2018,2,24,5,7,0,24
11175,Kijauri,11,2018,2,24,5,5,40,2
11176,Kijauri,11,2018,2,24,5,5,50,5
11177,Rongo,49,2018,2,24,5,7,5,6
11178,Kisii,11,2017,12,15,4,7,30,10
11179,Rongo,49,2018,2,24,5,7,9,2
11180,Kisii,49,2017,12,15,4,19,5,15
11189,Kisii,11,2017,12,15,4,7,20,11
11190,Rongo,49,2018,2,25,6,7,10,2
11191,Homa Bay,49,2018,2,25,6,7,9,31
11192,Rongo,49,2018,2,25,6,7,5,10
11193,Nyachenge,49,2018,2,25,6,7,15,3
11194,Sirare,49,2018,2,25,6,19,7,34
11195,Rongo,49,2018,2,25,6,7,14,1
11196,Migori,49,2018,2,25,6,7,8,11
11197,Migori,49,2018,2,25,6,7,12,21
11198,Rongo,49,2018,2,25,6,7,11,1
11199,Kehancha,49,2018,2,25,6,7,13,7
11200,Kisii,11,2017,12,15,4,7,9,11
11201,Rongo,49,2018,2,25,6,7,8,3
11202,Rongo,49,2018,2,25,6,7,9,2
11203,Keroka,49,2018,2,25,6,7,7,1
11204,Kijauri,49,2018,2,25,6,7,6,1
11205,Nyachenge,49,2018,2,25,6,7,14,3
11206,Homa Bay,49,2018,2,25,6,7,4,27
11207,Rongo,49,2018,2,25,6,7,4,7
11208,Homa Bay,49,2018,2,25,6,7,11,2
11209,Sirare,49,2018,2,25,6,7,0,3
11210,Awendo,49,2018,2,25,6,7,8,10
11211,Kijauri,11,2018,2,25,6,5,50,4
11212,Kehancha,49,2018,2,25,6,7,8,1
11213,Awendo,49,2018,2,25,6,7,13,1
11221,Kisii,11,2017,12,15,4,7,0,11
11222,Rongo,49,2018,2,26,0,7,5,13
11223,Homa Bay,49,2018,2,26,0,7,9,23
11224,Sirare,49,2018,2,26,0,19,7,23
11225,Kijauri,49,2018,2,26,0,7,6,1
11226,Migori,49,2018,2,26,0,7,8,16
11227,Kehancha,49,2018,2,26,0,7,13,12
11228,Nyachenge,49,2018,2,26,0,7,4,2
11229,Migori,49,2018,2,26,0,7,12,13
11230,Kisii,11,2017,12,15,4,6,10,7
11231,Kehancha,49,2018,2,26,0,7,8,7
11232,Kisii,11,2017,12,15,4,6,50,8
11233,Kisii,11,2017,12,15,4,6,20,11
11234,Kisii,11,2017,12,15,4,6,40,9
11235,Kisii,11,2017,12,15,4,6,30,11
11236,Rongo,49,2018,2,26,0,7,4,6
11237,Kisii,11,2017,12,15,4,5,50,3
11238,Rongo,49,2018,2,26,0,7,8,2
11239,Kisii,11,2017,12,15,4,5,40,7
11240,Kisii,11,2017,12,15,4,5,10,1
11241,Kisii,11,2017,12,15,4,5,0,1
11242,Migori,49,2018,2,26,0,7,15,21
11243,Homa Bay,49,2018,2,26,0,7,4,29
11244,Kijauri,11,2018,2,26,0,6,50,2
11245,Sirare,49,2018,2,26,0,7,0,8
11246,Keroka,49,2018,2,26,0,7,7,1
11248,Kijauri,11,2018,2,26,0,6,10,1
11249,Keroka,11,2018,2,26,0,6,40,1
11258,Kisii,11,2017,12,14,3,11,7,1
11259,Kisii,11,2017,12,14,3,11,3,4
11260,Kisii,11,2017,12,14,3,11,4,7
11261,Kisii,49,2017,12,14,3,7,4,2
11264,Kisii,11,2017,12,14,3,11,1,9
11265,Kisii,11,2017,12,14,3,11,2,2
11266,Kisii,11,2017,12,14,3,11,0,8
11267,Kisii,11,2017,12,14,3,10,59,10
11268,Rongo,49,2018,2,27,1,7,8,1
11269,Sirare,49,2018,2,27,1,19,7,30
11270,Rongo,49,2018,2,27,1,7,5,20
11271,Homa Bay,49,2018,2,27,1,7,9,31
11272,Migori,49,2018,2,27,1,7,8,13
11273,Kijauri,11,2018,2,27,1,5,10,2
11274,Kijauri,49,2018,2,27,1,7,6,4
11275,Migori,49,2018,2,27,1,7,12,17
11276,Kisii,11,2017,12,14,3,10,58,11
11277,Kijauri,11,2018,2,27,1,10,50,2
11278,Homa Bay,49,2018,2,27,1,7,11,5
11279,Kisii,11,2017,12,14,3,10,57,12
11280,Kisii,11,2017,12,14,3,10,56,11
11281,Kisii,49,2017,12,14,3,7,7,23
11282,Kisii,11,2017,12,14,3,10,55,11
11283,Kijauri,11,2018,2,27,1,10,20,1
11284,Keroka,11,2018,2,27,1,6,30,1
11285,Kisii,11,2017,12,14,3,10,54,11
11286,Kisii,11,2017,12,14,3,10,53,11
11287,Kehancha,49,2018,2,27,1,7,13,14
11288,Kisii,11,2017,12,14,3,10,52,11
11289,Kisii,11,2017,12,14,3,10,51,11
11290,Kisii,11,2017,12,14,3,10,50,7
11291,Awendo,49,2018,2,27,1,7,8,1
11292,Kisii,11,2017,12,14,3,10,40,11
11293,Rongo,49,2018,2,27,1,7,13,1
11294,Kisii,11,2017,12,14,3,10,30,11
11295,Kisii,11,2017,12,14,3,10,20,10
11296,Nyachenge,49,2018,2,27,1,7,5,7
11297,Kisii,11,2017,12,14,3,10,10,11
11298,Rongo,49,2018,2,27,1,7,14,3
11299,Kisii,11,2017,12,14,3,10,0,7
11300,Kisii,11,2017,12,14,3,9,50,10
11301,Keroka,11,2018,2,27,1,7,40,1
11302,Rongo,49,2018,2,27,1,7,4,10
11303,Kisii,11,2017,12,14,3,9,40,9
11304,Kisii,11,2017,12,14,3,9,30,9
11305,Kisii,49,2017,12,14,3,19,4,29
11306,Homa Bay,49,2018,2,27,1,7,4,24
11307,Migori,49,2018,2,27,1,7,15,17
11308,Sirare,49,2018,2,27,1,7,0,6
11309,Kijauri,11,2018,2,27,1,6,10,1
11310,Kehancha,49,2018,2,27,1,7,8,2
11311,Kisii,11,2017,12,14,3,9,20,8
11318,Rongo,49,2018,2,27,1,7,9,1
11319,Kisii,11,2017,12,14,3,9,10,10
11320,Kisii,11,2017,12,14,3,9,0,11
11321,Sirare,49,2018,2,28,2,19,7,35
11322,Rongo,49,2018,2,28,2,7,4,17
11323,Migori,49,2018,2,28,2,7,8,15
11324,Rongo,49,2018,2,28,2,7,9,5
11325,Rongo,49,2018,2,28,2,7,5,15
11326,Keroka,49,2018,2,28,2,7,6,3
11327,Rongo,49,2018,2,28,2,7,8,10
11328,Homa Bay,49,2018,2,28,2,7,11,9
11329,Homa Bay,49,2018,2,28,2,7,9,30
11330,Kisii,11,2017,12,14,3,6,30,11
11331,Sirare,49,2018,2,28,2,7,0,10
11332,Homa Bay,49,2018,2,28,2,7,4,20
11333,Migori,49,2018,2,28,2,19,7,3
11334,Migori,49,2018,2,28,2,7,12,27
11335,Kehancha,49,2018,2,28,2,7,13,12
11336,Kijauri,49,2018,2,28,2,7,6,8
11337,Nyachenge,49,2018,2,28,2,7,5,1
11338,Kisii,11,2017,12,14,3,8,50,11
11339,Kisii,11,2017,12,14,3,6,20,11
11340,Kisii,11,2017,12,14,3,6,10,11
11341,Kisii,11,2017,12,14,3,6,0,11
11342,Kisii,11,2017,12,14,3,5,50,11
11343,Kijauri,11,2018,2,28,2,9,40,1
11344,Kisii,11,2017,12,14,3,8,40,9
11345,Kisii,11,2017,12,14,3,5,40,11
11346,Kisii,11,2017,12,14,3,5,30,11
11347,Kisii,11,2017,12,14,3,5,20,11
11348,Kijauri,11,2018,2,28,2,9,0,1
11349,Kisii,11,2017,12,14,3,5,10,11
11350,Kisii,11,2017,12,14,3,8,30,9
11351,Kisii,11,2017,12,14,3,5,0,11
11352,Kijauri,11,2018,2,28,2,7,50,2
11353,Kisii,11,2017,12,14,3,8,20,9
11354,Kisii,49,2017,12,14,3,19,3,28
11355,Kisii,11,2017,12,14,3,8,10,11
11356,Kisii,11,2017,12,14,3,8,0,11
11357,Kisii,11,2017,12,14,3,7,50,10
11358,Kisii,49,2017,12,14,3,7,6,5
11359,Kisii,11,2017,12,14,3,7,40,11
11360,Kisii,11,2017,12,14,3,6,40,9
11361,Kisii,11,2017,12,14,3,7,30,8
11362,Kisii,11,2017,12,14,3,7,20,9
11363,Kisii,11,2017,12,14,3,7,9,11
11364,Migori,49,2018,2,28,2,7,15,9
11365,Kisii,11,2017,12,14,3,7,0,11
11366,Kijauri,11,2018,2,28,2,6,30,1
11367,Kijauri,11,2018,2,28,2,6,20,2
11368,Keroka,49,2018,2,28,2,19,5,1
11369,Kijauri,11,2018,2,28,2,5,40,1
11370,Kehancha,49,2018,2,28,2,7,8,1
11378,Kisii,11,2017,12,14,3,6,50,11
11382,Kisii,49,2017,12,13,2,7,2,49
11383,Sirare,49,2018,1,3,2,19,7,42
11384,Rongo,49,2018,1,3,2,7,4,8
11385,Rongo,49,2018,1,3,2,7,5,11
11386,Homa Bay,49,2018,1,3,2,7,9,31
11387,Migori,49,2018,1,3,2,7,12,36
11388,Homa Bay,49,2018,1,3,2,7,10,1
11389,Kehancha,49,2018,1,3,2,7,13,19
11390,Kijauri,49,2018,1,3,2,7,6,2
11391,Migori,49,2018,1,3,2,7,8,10
11392,Rongo,49,2018,1,3,2,7,14,3
11393,Rodi,49,2018,1,3,2,7,4,1
11394,Kisii,11,2017,12,13,2,5,20,11
11395,Kisii,49,2017,12,13,2,7,7,24
11396,Kisii,11,2017,12,13,2,10,59,10
11397,Kisii,11,2017,12,13,2,11,0,1
11398,Kisii,11,2017,12,13,2,10,58,11
11399,Kisii,11,2017,12,13,2,6,20,8
11400,Kisii,11,2017,12,13,2,10,57,11
11401,Kisii,11,2017,12,13,2,10,56,11
11402,Kisii,11,2017,12,13,2,5,40,11
11403,Kisii,49,2017,12,13,2,7,4,1
11405,Kisii,11,2017,12,13,2,10,55,11
11404,Kisii,11,2017,12,13,2,5,10,2
11406,Keroka,49,2018,1,3,2,7,4,1
